    population.sort(key=lambda ind: fitness(ind), reverse=True)
                                    ~~~~~~~^^^^^
  File "C:\xampp\htdocs\dcsp\sub_admin\genetic_algorithm.py", line 83, in fitness
    start_time = parse_time_str(start_str)
  File "C:\xampp\htdocs\dcsp\sub_admin\genetic_algorithm.py", line 14, in parse_time_str
    return datetime.strptime(t_str, "%H:%M")
           ~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^
  File "C:\Users\Rijan\AppData\Local\Programs\Python\Python313\Lib\_strptime.py", line 789, in _strptime_datetime
    tt, fraction, gmtoff_fraction = _strptime(data_string, format)
                                    ~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Rijan\AppData\Local\Programs\Python\Python313\Lib\_strptime.py", line 558, in _strptime
    raise ValueError("unconverted data remains: %s" %
                      data_string[found.end():])
ValueError: unconverted data remains:  AM 


2025-09-05 17:08:31 | Command: C:^\Windows^\py.exe "C:\xampp\htdocs\dcsp\sub_admin\genetic_algorithm.py"
Traceback (most recent call last):
  File "C:\xampp\htdocs\dcsp\sub_admin\genetic_algorithm.py", line 151, in <module>
    population.sort(key=lambda ind: fitness(ind), reverse=True)
    ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\xampp\htdocs\dcsp\sub_admin\genetic_algorithm.py", line 151, in <lambda>
    population.sort(key=lambda ind: fitness(ind), reverse=True)
                                    ~~~~~~~^^^^^
  File "C:\xampp\htdocs\dcsp\sub_admin\genetic_algorithm.py", line 83, in fitness
    start_time = parse_time_str(start_str)
  File "C:\xampp\htdocs\dcsp\sub_admin\genetic_algorithm.py", line 14, in parse_time_str
    return datetime.strptime(t_str, "%H:%M")
           ~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^
  File "C:\Users\Rijan\AppData\Local\Programs\Python\Python313\Lib\_strptime.py", line 789, in _strptime_datetime
    tt, fraction, gmtoff_fraction = _strptime(data_string, format)
                                    ~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Rijan\AppData\Local\Programs\Python\Python313\Lib\_strptime.py", line 558, in _strptime
    raise ValueError("unconverted data remains: %s" %
                      data_string[found.end():])
ValueError: unconverted data remains:  AM 


2025-09-05 17:08:42 | Command: C:^\Windows^\py.exe "C:\xampp\htdocs\dcsp\sub_admin\genetic_algorithm.py"
Traceback (most recent call last):
  File "C:\xampp\htdocs\dcsp\sub_admin\genetic_algorithm.py", line 151, in <module>
    population.sort(key=lambda ind: fitness(ind), reverse=True)
    ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\xampp\htdocs\dcsp\sub_admin\genetic_algorithm.py", line 151, in <lambda>
    population.sort(key=lambda ind: fitness(ind), reverse=True)
                                    ~~~~~~~^^^^^
  File "C:\xampp\htdocs\dcsp\sub_admin\genetic_algorithm.py", line 83, in fitness
    start_time = parse_time_str(start_str)
  File "C:\xampp\htdocs\dcsp\sub_admin\genetic_algorithm.py", line 14, in parse_time_str
    return datetime.strptime(t_str, "%H:%M")
           ~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^
  File "C:\Users\Rijan\AppData\Local\Programs\Python\Python313\Lib\_strptime.py", line 789, in _strptime_datetime
    tt, fraction, gmtoff_fraction = _strptime(data_string, format)
                                    ~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Rijan\AppData\Local\Programs\Python\Python313\Lib\_strptime.py", line 558, in _strptime
    raise ValueError("unconverted data remains: %s" %
                      data_string[found.end():])
ValueError: unconverted data remains:  AM 


2025-09-05 17:12:27 | Command: C:^\Windows^\py.exe "C:\xampp\htdocs\dcsp\sub_admin\genetic_algorithm.py"
Gen 0 - Best fitness: 660
Gen 1 - Best fitness: 660
Gen 2 - Best fitness: 720
Gen 3 - Best fitness: 720
Gen 4 - Best fitness: 730
Gen 5 - Best fitness: 750
Gen 6 - Best fitness: 730
Gen 7 - Best fitness: 660
Gen 8 - Best fitness: 730
Gen 9 - Best fitness: 630
Gen 10 - Best fitness: 730
Gen 11 - Best fitness: 760
Gen 12 - Best fitness: 690
Gen 13 - Best fitness: 690
Gen 14 - Best fitness: 690
Gen 15 - Best fitness: 620
Gen 16 - Best fitness: 790
Gen 17 - Best fitness: 560
Gen 18 - Best fitness: 500
Gen 19 - Best fitness: 500
Gen 20 - Best fitness: 570
Gen 21 - Best fitness: 760
Gen 22 - Best fitness: 590
Gen 23 - Best fitness: 460
Gen 24 - Best fitness: 520
Gen 25 - Best fitness: 520
Gen 26 - Best fitness: 500
Gen 27 - Best fitness: 330
Gen 28 - Best fitness: 430
Gen 29 - Best fitness: 630
Gen 30 - Best fitness: 720
Gen 31 - Best fitness: 680
Gen 32 - Best fitness: 470
Gen 33 - Best fitness: 590
Gen 34 - Best fitness: 530
Gen 35 - Best fitness: 660
Gen 36 - Best fitness: 660
Gen 37 - Best fitness: 730
Gen 38 - Best fitness: 820
Gen 39 - Best fitness: 680
Best timetable saved to timetable.json


2025-09-05 17:16:33 | Command: C:^\Windows^\py.exe "C:\xampp\htdocs\dcsp\sub_admin\genetic_algorithm.py"
Gen 0 - Best fitness: 620
Gen 1 - Best fitness: 660
Gen 2 - Best fitness: 790
Gen 3 - Best fitness: 850
Gen 4 - Best fitness: 790
Gen 5 - Best fitness: 790
Gen 6 - Best fitness: 790
Gen 7 - Best fitness: 600
Gen 8 - Best fitness: 530
Gen 9 - Best fitness: 760
Gen 10 - Best fitness: 670
Gen 11 - Best fitness: 730
Gen 12 - Best fitness: 430
Gen 13 - Best fitness: 530
Gen 14 - Best fitness: 560
Gen 15 - Best fitness: 750
Gen 16 - Best fitness: 790
Gen 17 - Best fitness: 760
Gen 18 - Best fitness: 690
Gen 19 - Best fitness: 730
Gen 20 - Best fitness: 690
Gen 21 - Best fitness: 690
Gen 22 - Best fitness: 730
Gen 23 - Best fitness: 530
Gen 24 - Best fitness: 790
Gen 25 - Best fitness: 630
Gen 26 - Best fitness: 720
Gen 27 - Best fitness: 620
Gen 28 - Best fitness: 690
Gen 29 - Best fitness: 530
Gen 30 - Best fitness: 360
Gen 31 - Best fitness: 590
Gen 32 - Best fitness: 590
Gen 33 - Best fitness: 490
Gen 34 - Best fitness: 650
Gen 35 - Best fitness: 690
Gen 36 - Best fitness: 620
Gen 37 - Best fitness: 660
Gen 38 - Best fitness: 760
Gen 39 - Best fitness: 620
Best timetable saved to timetable.json


2025-09-05 20:36:17 | Command: C:^\Windows^\py.exe "C:\xampp\htdocs\dcsp\sub_admin\genetic_algorithm.py"
Gen 0 - Best fitness: 690
Gen 1 - Best fitness: 940
Gen 2 - Best fitness: 790
Gen 3 - Best fitness: 750
Gen 4 - Best fitness: 780
Gen 5 - Best fitness: 760
Gen 6 - Best fitness: 660
Gen 7 - Best fitness: 660
Gen 8 - Best fitness: 660
Gen 9 - Best fitness: 590
Gen 10 - Best fitness: 520
Gen 11 - Best fitness: 790
Gen 12 - Best fitness: 820
Gen 13 - Best fitness: 490
Gen 14 - Best fitness: 590
Gen 15 - Best fitness: 590
Gen 16 - Best fitness: 550
Gen 17 - Best fitness: 780
Gen 18 - Best fitness: 720
Gen 19 - Best fitness: 590
Gen 20 - Best fitness: 850
Gen 21 - Best fitness: 820
Gen 22 - Best fitness: 660
Gen 23 - Best fitness: 790
Gen 24 - Best fitness: 690
Gen 25 - Best fitness: 650
Gen 26 - Best fitness: 780
Gen 27 - Best fitness: 650
Gen 28 - Best fitness: 690
Gen 29 - Best fitness: 680
Gen 30 - Best fitness: 710
Gen 31 - Best fitness: 660
Gen 32 - Best fitness: 690
Gen 33 - Best fitness: 650
Gen 34 - Best fitness: 590
Gen 35 - Best fitness: 660
Gen 36 - Best fitness: 720
Gen 37 - Best fitness: 590
Gen 38 - Best fitness: 690
Gen 39 - Best fitness: 580
Best timetable saved to timetable.json


2025-09-06 09:17:55 | Command: C:^\Windows^\py.exe "C:\xampp\htdocs\dcsp\sub_admin\genetic_algorithm.py"
Gen 0 - Best fitness: 750
Gen 1 - Best fitness: 840
Gen 2 - Best fitness: 880
Gen 3 - Best fitness: 880
Gen 4 - Best fitness: 690
Gen 5 - Best fitness: 750
Gen 6 - Best fitness: 850
Gen 7 - Best fitness: 720
Gen 8 - Best fitness: 580
Gen 9 - Best fitness: 750
Gen 10 - Best fitness: 720
Gen 11 - Best fitness: 820
Gen 12 - Best fitness: 720
Gen 13 - Best fitness: 790
Gen 14 - Best fitness: 610
Gen 15 - Best fitness: 490
Gen 16 - Best fitness: 660
Gen 17 - Best fitness: 790
Gen 18 - Best fitness: 720
Gen 19 - Best fitness: 560
Gen 20 - Best fitness: 720
Gen 21 - Best fitness: 490
Gen 22 - Best fitness: 660
Gen 23 - Best fitness: 620
Gen 24 - Best fitness: 720
Gen 25 - Best fitness: 520
Gen 26 - Best fitness: 850
Gen 27 - Best fitness: 720
Gen 28 - Best fitness: 550
Gen 29 - Best fitness: 680
Gen 30 - Best fitness: 690
Gen 31 - Best fitness: 720
Gen 32 - Best fitness: 780
Gen 33 - Best fitness: 590
Gen 34 - Best fitness: 880
Gen 35 - Best fitness: 790
Gen 36 - Best fitness: 750
Gen 37 - Best fitness: 850
Gen 38 - Best fitness: 350
Gen 39 - Best fitness: 650
Best timetable saved to timetable.json


